id,time,female,age,yincome,savings,retirement,meeting
689,2,FALSE,48,73060.4463105876,18630.4138091998,540.282000466795,FALSE
689,3,FALSE,49,74222.002807905,18184.3906879367,509.162939262228,FALSE
689,4,FALSE,50,75689.7900280884,18468.3087668536,517.1126454719,FALSE
690,0,FALSE,18,20637.3160521137,495.295585250729,0,FALSE
690,1,FALSE,19,22105.1387969484,419.99763714202,0,FALSE
690,2,FALSE,20,23574.9993806834,542.224985755718,0,FALSE
690,3,FALSE,21,25031.6669155947,525.665005227488,0,FALSE
690,4,FALSE,22,26424.3467265633,845.579095250026,0,FALSE
691,0,FALSE,78,79246.5466938986,23932.4571015574,0,FALSE
691,1,FALSE,79,80390.5895734944,24679.9109990628,0,FALSE
691,2,FALSE,80,81609.8656355434,24074.9103624853,0,FALSE
691,3,FALSE,81,82897.6284903861,25698.2648320197,0,FALSE
691,4,FALSE,82,84388.1397602016,25569.6063473411,0,FALSE
692,0,FALSE,23,31871.5576919522,2422.23838458837,0,FALSE
692,1,FALSE,24,33369.8713053383,2636.21983312173,0,FALSE
692,2,FALSE,25,34831.7282285122,2473.05270422437,0,FALSE
692,3,FALSE,26,36219.3969306641,2788.89356366113,0,FALSE
692,4,FALSE,27,37541.2603785917,2590.34696612283,0,FALSE
693,0,TRUE,51,52418.4608991209,9749.83372723648,321.744512998804,FALSE
693,1,TRUE,52,53915.7863907021,10297.9152006241,350.129116821219,FALSE
693,2,TRUE,53,55344.8112770469,10792.2381990242,377.728336965845,FALSE
693,3,TRUE,54,56619.7740153542,10814.3768369326,367.68881245571,FALSE
693,4,TRUE,55,57851.9202522167,11570.3840504433,416.53382581596,FALSE
694,0,TRUE,72,77966.1263002326,23077.9733848689,669.261228161197,TRUE
694,1,TRUE,73,79076.4203546,23881.0789470892,692.551289465587,TRUE
694,2,TRUE,74,80242.0571225408,30307.9619449387,5731.3119367459,TRUE
694,3,TRUE,75,81408.3650871173,30097.2173472485,5691.45960254603,TRUE
694,4,TRUE,76,82677.2674468812,30070.275436307,5656.29454389538,TRUE
695,0,TRUE,57,35552.5449997106,3519.70195497135,24.6379136847995,FALSE
695,1,TRUE,58,36891.1248456187,3726.00360940749,26.0820252658524,FALSE
695,2,TRUE,59,38377.8180146025,3684.27052940184,25.7898937058129,FALSE
695,3,TRUE,60,39859.5198604116,3547.49726757663,21.2849836054598,FALSE
695,4,TRUE,61,41164.5092822215,3704.80583539994,22.2288350123996,FALSE
696,0,FALSE,45,49925.692380267,8187.81355036379,0,FALSE
696,1,FALSE,46,51249.531020643,7943.67730819966,0,FALSE
696,2,FALSE,47,52550.028156339,7672.3041108255,0,FALSE
696,3,FALSE,48,53812.0533248837,7641.31157213348,0,FALSE
696,4,FALSE,49,55242.6064999509,8617.84661399234,0,FALSE
697,0,TRUE,54,41153.6564762084,4938.43877714501,0,FALSE
697,1,TRUE,55,42448.613792415,5433.42256542912,0,FALSE
697,2,TRUE,56,43806.3372035009,4950.1161039956,0,FALSE
697,3,TRUE,57,45168.3406988687,5329.86420246651,0,FALSE
697,4,TRUE,58,46583.4544057193,6055.84907274351,0,FALSE
698,0,TRUE,70,96045.7105783886,36305.2785986309,1633.73753693839,FALSE
698,1,TRUE,71,97367.820620605,36805.0361945887,1693.03166495108,FALSE
698,2,TRUE,72,98765.9380528895,38024.8861503625,1749.14476291667,FALSE
698,3,TRUE,73,99932.9360410409,40372.9061605805,1937.89949570786,FALSE
698,4,TRUE,74,101260.224597412,40402.8296143674,1939.33582148963,FALSE
699,0,FALSE,29,40560.2956792131,5516.20021237299,137.905005309325,FALSE
699,1,FALSE,30,41933.1928392322,5828.71380465328,151.546558920985,FALSE
699,2,FALSE,31,43278.3015090037,5020.28297504443,110.446225450977,FALSE
699,3,FALSE,32,44586.7875486049,5261.24093073537,115.747300476178,FALSE
699,4,FALSE,33,46060.3574822185,5665.42397031288,130.304751317196,FALSE
700,0,FALSE,82,51957.1232153592,8676.83957696499,312.366224770739,TRUE
700,1,FALSE,83,53397.4899972426,9451.35572951195,359.151517721454,TRUE
700,2,FALSE,84,54669.1119439063,12120.507956786,1649.63165935998,TRUE
700,3,FALSE,85,56055.5296155694,11867.3307361707,1579.57160977922,TRUE
700,4,FALSE,86,57300.8106130435,11844.4610035346,1564.68312976262,TRUE
701,0,FALSE,49,76904.4139455268,22379.1844581483,0,FALSE
701,1,FALSE,50,78300.603051666,22785.4754880348,0,FALSE
701,2,FALSE,51,79433.5501273908,22638.5617863064,0,FALSE
701,3,FALSE,52,80692.0339731862,23562.0739201704,0,FALSE
701,4,FALSE,53,82020.962427738,23704.0581416163,0,FALSE
702,0,TRUE,79,61871.9855495706,13178.7329220585,0,FALSE
702,1,TRUE,80,63175.8149602106,13140.5695117238,0,FALSE
702,2,TRUE,81,64462.2194089972,13537.0660758894,0,FALSE
702,3,TRUE,82,65916.2585531529,14171.9955889279,0,FALSE
702,4,TRUE,83,67136.2004246155,15307.0536968123,0,FALSE
703,0,FALSE,77,53755.3112996112,9729.71134522963,0,TRUE
703,1,FALSE,78,55165.9566220338,9985.03814858812,0,TRUE
703,2,FALSE,79,56572.0316220578,12542.3979835313,1242.98322917219,TRUE
703,3,FALSE,80,57838.1120643226,12823.0964900325,1270.80115812747,TRUE
703,4,FALSE,81,59239.0238784018,13311.4050855748,1319.19376978886,TRUE
704,0,FALSE,67,69452.7887497113,17432.6499761775,679.873349070924,FALSE
704,1,FALSE,68,70924.6846071728,17660.246467186,671.089365753069,FALSE
704,2,FALSE,69,72322.8706415076,19093.237849358,782.822751823678,FALSE
704,3,FALSE,70,73760.8745012477,19251.5882448256,789.315118037851,FALSE
704,4,FALSE,71,75137.6219181401,19084.9559672076,763.398238688303,FALSE
705,0,FALSE,62,61500.4097288843,13038.0868625235,0,FALSE
705,1,FALSE,63,62715.118710032,14800.7680155676,0,FALSE
705,2,FALSE,64,63913.0140350484,14763.9062420962,0,FALSE
705,3,FALSE,65,65292.8678035224,14625.602387989,0,FALSE
705,4,FALSE,66,66545.8430073061,15172.4522056658,0,FALSE
706,0,TRUE,60,77348.8107002426,21967.0622388689,1142.28723642118,FALSE
706,1,TRUE,61,78482.7427672236,23309.3746018654,1258.70622850073,FALSE
706,2,TRUE,62,79783.9567656388,23376.6993323322,1238.9650646136,FALSE
706,3,TRUE,63,81203.765144179,22980.6655358027,1172.01394232594,FALSE
706,4,TRUE,64,82584.54235325,22875.9182318502,1143.79591159251,FALSE
707,0,TRUE,22,30427.7463640344,2160.36999184644,0,TRUE
707,1,TRUE,23,31886.6732342261,2008.86041375625,0,TRUE
707,2,TRUE,24,33334.289552428,5190.37195218661,825.801249948098,TRUE
707,3,TRUE,25,34755.4722257813,5620.19243815813,894.186771802471,TRUE
707,4,TRUE,26,36148.9417702114,5809.37684664521,924.286487668402,TRUE
708,0,FALSE,45,44491.5299180723,5961.86500902169,53.6567850811952,TRUE
708,1,FALSE,46,45877.4781474713,6239.3370280561,56.1540332525049,TRUE
708,2,FALSE,47,47237.1626880808,8205.41126407181,878.820212348164,TRUE
708,3,FALSE,48,48624.6979831626,8008.81314819074,857.764058989665,TRUE
708,4,FALSE,49,50104.6773019246,8803.7270961475,951.705071964548,TRUE
709,0,FALSE,53,87486.41234601,30270.2986717194,0,FALSE
709,1,FALSE,54,88811.7918244073,31616.997889489,0,FALSE
709,2,FALSE,55,89963.0086467137,33376.2762079308,0,FALSE
709,3,FALSE,56,91245.2783192782,34581.9604830065,0,FALSE
709,4,FALSE,57,92491.520297666,35054.2861928154,0,FALSE
710,0,FALSE,80,77026.3147906648,22645.7365484554,1336.09845635887,TRUE
710,1,FALSE,81,78339.9169709643,23031.9355894635,1358.88419977835,TRUE
710,2,FALSE,82,79716.5238858566,27797.6853319509,4450.47943227655,TRUE
710,3,FALSE,83,80892.3733622036,28369.4966597143,4513.65836934304,TRUE
710,4,FALSE,84,82346.5073891262,29291.2037307838,4718.88669320266,TRUE
711,0,TRUE,65,37776.0379105091,4004.26001851396,24.0255601110838,TRUE
711,1,TRUE,66,39205.0785363634,3724.48246095453,18.6224123047726,TRUE
711,2,TRUE,67,40691.1722288227,6986.9465718961,1153.56247618808,TRUE
711,3,TRUE,68,42023.6436812715,7551.92998646311,1246.84266088774,TRUE
711,4,TRUE,69,43513.9219321364,7341.08981964467,1212.03241832867,TRUE
712,0,TRUE,65,92029.0237523293,33774.6517171049,979.464899796041,FALSE
712,1,TRUE,66,93237.1179493614,34684.2078771625,1005.84202843771,FALSE
712,2,TRUE,67,94580.8544420666,34427.4310169122,998.395499490455,FALSE
712,3,TRUE,68,95777.4838135949,33617.8968185718,941.301110920011,FALSE
712,4,TRUE,69,97116.052696106,32242.5294951072,838.305766872787,FALSE
713,0,FALSE,49,69668.3213483154,17347.4120157305,0,FALSE
713,1,FALSE,50,71103.4021212427,16993.713106977,0,FALSE
713,2,FALSE,51,72429.9474071278,17238.3274828964,0,FALSE
713,3,FALSE,52,73894.996274131,18104.2740871621,0,FALSE
713,4,FALSE,53,75239.4463945257,17982.2276882917,0,FALSE
714,0,TRUE,25,42227.4712079298,5278.43390099123,142.517715326763,FALSE
714,1,TRUE,26,43631.8356929998,6195.72066840597,192.067340720585,FALSE
714,2,TRUE,27,44963.4841070909,6249.92429088564,187.497728726569,FALSE
714,3,TRUE,28,46442.7974497944,6594.8772378708,204.441194373995,FALSE
714,4,TRUE,29,47715.571112061,7061.90452458502,225.980944786721,FALSE
715,0,TRUE,69,49405.6841423581,7904.9094627773,118.57364194166,TRUE
715,1,TRUE,70,50820.8199265156,7928.04790853644,110.99267071951,TRUE
715,2,TRUE,71,52294.9696791329,11280.3749111494,1941.38093270985,TRUE
715,3,TRUE,72,53599.0137907,12258.4531317928,2134.22756411218,TRUE
715,4,TRUE,73,55009.5462467915,12801.0895285939,2228.7019274672,TRUE
716,0,TRUE,46,39330.1477285851,4286.98610241578,0,TRUE
716,1,TRUE,47,40732.0426837203,4317.59652447435,0,TRUE
716,2,TRUE,48,42123.9318087924,7401.45670685898,1177.59040320529,TRUE
716,3,TRUE,49,43620.2760401844,7926.09605790308,1261.0618453014,TRUE
716,4,TRUE,50,45049.2106591316,8591.18593634875,1366.87932004266,TRUE
717,0,FALSE,46,39826.9685979685,4181.8317027867,0,TRUE
717,1,FALSE,47,41245.2722762142,4330.75358900249,0,TRUE
717,2,FALSE,48,42659.7777100846,7495.60841752942,742.833672449597,TRUE
717,3,FALSE,49,43962.536512529,7900.36200306709,782.945772179746,TRUE
717,4,FALSE,50,45330.8419149083,7828.93974699796,775.867646720792,TRUE
718,0,TRUE,19,22981.528855371,804.353509937987,5.63047456956591,TRUE
718,1,TRUE,20,24453.3051252732,660.239238382377,3.30119619191188,TRUE
718,2,TRUE,21,25895.6864046681,2064.05949712883,332.525183481737,TRUE
718,3,TRUE,22,27268.7473326132,2146.23289410449,343.617291800499,TRUE
718,4,TRUE,23,28763.1583367157,2465.19514889488,399.614342421461,TRUE
719,0,FALSE,27,31332.5429343252,2569.26852061466,46.2468333710639,TRUE
719,1,FALSE,28,32832.416440578,1904.28015355352,24.7556419961958,TRUE
719,2,FALSE,29,34322.6126252365,3799.74290022096,425.960749062616,TRUE
719,3,FALSE,30,35699.8700214401,3738.01529028535,415.302913232766,TRUE
719,4,FALSE,31,37172.0580702187,4040.85146297063,452.989626197511,TRUE
720,0,FALSE,45,79546.4191324965,24182.1114162789,1547.65513064185,FALSE
720,1,FALSE,46,80906.2499123355,24514.5937234377,1544.41940457657,FALSE
720,2,FALSE,47,82217.1520216572,25980.6200388437,1714.72092256368,FALSE
720,3,FALSE,48,83681.5887126874,27698.6058638995,1938.90241047297,FALSE
720,4,FALSE,49,84771.5958427999,30348.2313117224,2245.76911706746,FALSE
721,0,FALSE,68,60200.4346143891,12642.0912690217,568.894107105977,FALSE
721,1,FALSE,69,61654.3318729761,13748.9160076737,659.947968368336,FALSE
721,2,FALSE,70,62854.5077850613,13827.9917127135,649.915610497534,FALSE
721,3,FALSE,71,64090.7420149129,13523.1465651466,622.064741996744,FALSE
721,4,FALSE,72,65297.3833307048,13581.8557327866,611.183507975397,FALSE
722,0,TRUE,18,29524.544102336,1978.14445485651,11.8688667291391,TRUE
722,1,TRUE,19,30885.648831847,2347.30931122037,16.4311651785426,TRUE
722,2,TRUE,20,32331.6608463558,5001.9242923396,835.834146985076,TRUE
722,3,TRUE,21,33798.5363959701,5296.45682880358,885.051275631293,TRUE
722,4,TRUE,22,35232.0832926823,6014.35238673149,1011.02778382354,TRUE
723,0,TRUE,57,63399.6014448147,13313.9163034111,439.359238012566,FALSE
723,1,TRUE,58,64773.4998021283,12695.6059612172,393.563784797732,FALSE
723,2,TRUE,59,66064.2186125499,11627.3024758088,325.564469322646,FALSE
723,3,TRUE,60,67401.4609519803,12536.6717370683,376.10015211205,FALSE
723,4,TRUE,61,68870.6675502463,13085.4268345468,392.562805036404,FALSE
724,0,FALSE,77,51554.7834786459,8764.3131913698,192.814890210136,TRUE
724,1,FALSE,78,52901.2791290411,8517.10593977562,178.859224735288,TRUE
724,2,FALSE,79,54311.6053926551,11117.9490703096,1324.1757356928,TRUE
724,3,FALSE,80,55588.0077630512,11712.7652236321,1395.01983764423,TRUE
724,4,FALSE,81,56844.1726129801,12602.7334623521,1526.22276325467,TRUE
725,0,FALSE,64,37836.2597811126,4048.47979657905,105.260474711055,FALSE
725,1,FALSE,65,39227.6187280779,3961.98949153587,99.0497372883968,FALSE
725,2,FALSE,66,40721.9678886174,4845.91417874547,145.377425362364,FALSE
725,3,FALSE,67,42205.1447183156,5317.84823450776,164.853295269741,FALSE
725,4,FALSE,68,43590.2405980256,5100.05814996899,147.901686349101,FALSE
726,0,FALSE,35,53974.4667875511,9553.48062139654,95.5348062139654,TRUE
726,1,FALSE,36,55268.2930034592,8842.92688055347,79.5863419249812,TRUE
726,2,FALSE,37,56549.0806378385,11236.6807420745,1203.47680793006,TRUE
726,3,FALSE,38,57943.9848673297,12035.3534108041,1301.05201568099,TRUE
726,4,FALSE,39,59347.3150119766,11555.3193776004,1237.60380831105,TRUE
727,0,TRUE,74,58046.1209378678,12015.5470341386,420.544146194852,FALSE
727,1,TRUE,75,59345.5181846444,11809.7581187442,389.72201791856,FALSE
727,2,TRUE,76,60756.0400312565,11482.8915659075,355.969638543132,FALSE
727,3,TRUE,77,62205.7112130046,11259.2337295538,337.777011886615,FALSE
727,4,TRUE,78,63630.2059323771,11580.6974796926,347.420924390779,FALSE
728,0,FALSE,40,31459.6139956314,2579.68834764178,0,TRUE
728,1,FALSE,41,32848.791237366,2627.90329898928,0,TRUE
728,2,FALSE,42,34185.2816828241,4399.87451618535,436.038645979938,TRUE
728,3,FALSE,43,35572.931829709,4863.05783070737,481.941279012251,TRUE
728,4,FALSE,44,37024.5807767298,4876.38505213366,483.26204022124,TRUE
729,0,TRUE,56,47951.3099855135,7288.59911779805,0,FALSE
729,1,TRUE,57,49343.1240629732,7302.78236132003,0,FALSE
729,2,TRUE,58,50607.9385775281,7844.23047951685,0,FALSE
729,3,TRUE,59,51956.878355949,8001.35926681615,0,FALSE
729,4,TRUE,60,53252.8281113396,7721.66007614424,0,FALSE
730,0,TRUE,46,57690.8665190815,10903.5737721064,261.685770530554,TRUE
730,1,TRUE,47,58985.9010416988,11030.3634947977,253.698360380347,TRUE
730,2,TRUE,48,60425.9437915098,15330.4663027227,2776.3860583941,TRUE
730,3,TRUE,49,61866.6335398615,15386.6457650948,2786.56030052204,TRUE
730,4,TRUE,50,63194.7413760536,15211.397140478,2739.61093608617,TRUE
731,0,TRUE,21,43182.7060696386,5095.55931621735,0,FALSE
731,1,TRUE,22,44597.7680649386,5396.32993585758,0,FALSE
731,2,TRUE,23,45980.0709270517,4689.96723455927,0,FALSE
731,3,TRUE,24,47283.3372401865,4397.35036333735,0,FALSE
731,4,TRUE,25,48734.4013327465,4873.44013327465,0,FALSE
732,0,TRUE,66,64115.106815554,14361.7839266841,488.300653507259,FALSE
732,1,TRUE,67,65490.6794048314,14276.9681102532,471.139947638357,FALSE
732,2,TRUE,68,66727.0710881589,15480.6804924529,526.343136743398,FALSE
732,3,TRUE,69,67926.5775930389,16098.5988895502,579.549560023808,FALSE
732,4,TRUE,70,69353.6451917925,16506.1675556466,594.222032003278,FALSE
733,0,FALSE,54,38262.904184152,3902.8162267835,89.7647732160206,TRUE
733,1,FALSE,55,39621.7472906458,4635.74443300555,120.529355258144,TRUE
733,2,FALSE,56,40928.2122225337,6659.2940150553,826.435159217965,TRUE
733,3,FALSE,57,42363.6089823905,7062.29710930816,883.511155318671,TRUE
733,4,FALSE,58,43708.6053908615,6412.34490332986,770.138772878986,TRUE
734,0,FALSE,67,68995.1542665528,16972.807949572,644.966702083736,FALSE
734,1,FALSE,68,70187.1314355326,16353.6016244791,588.729658481247,FALSE
734,2,FALSE,69,71566.5878668334,16746.581560839,602.876936190205,FALSE
734,3,FALSE,70,72882.7719497118,17783.3963557297,675.769061517728,FALSE
734,4,FALSE,71,74021.1584306639,18949.41655825,739.027245771748,FALSE
735,0,TRUE,21,27266.6358561632,1608.73151551363,11.2611206085954,FALSE
735,1,TRUE,22,28642.684143972,2176.84399494187,19.5915959544768,FALSE
735,2,TRUE,23,30078.9156574566,2045.36626470705,16.3629301176564,FALSE
735,3,TRUE,24,31503.5080025042,2583.28765620534,25.8328765620534,FALSE
735,4,TRUE,25,32969.6698104432,2703.51292445634,27.0351292445634,FALSE
736,0,TRUE,65,51411.9292032372,8123.08481411148,0,FALSE
736,1,TRUE,66,52696.3160377954,9169.1589905764,0,FALSE
736,2,TRUE,67,54013.638734954,9020.27766873731,0,FALSE
736,3,TRUE,68,55298.8537297838,9179.60971914412,0,FALSE
736,4,TRUE,69,56667.4703173089,8726.79042886557,0,FALSE
737,0,TRUE,37,42872.6817855375,5659.19399569094,118.84307390951,TRUE
737,1,TRUE,38,44260.0426209968,5621.02541286659,112.420508257332,TRUE
737,2,TRUE,39,45710.7043627691,8900.18002971616,1585.14447908766,TRUE
737,3,TRUE,40,47114.785388852,8843.76050370619,1566.25225890462,TRUE
737,4,TRUE,41,48554.2215607774,9065.39808414164,1605.50483261121,TRUE
738,0,TRUE,36,37941.0694428994,3718.22480540414,0,TRUE
738,1,TRUE,37,39369.3805449482,4094.41557667461,0,TRUE
738,2,TRUE,38,40736.3891797321,7442.81090593044,1184.16996043133,TRUE
738,3,TRUE,39,42143.6696552748,8416.37285029572,1339.06611777127,TRUE
738,4,TRUE,40,43599.1080452384,8532.63720420118,1357.56406929845,TRUE
739,0,FALSE,72,55688.335112117,10302.3419957416,370.884311846699,FALSE
739,1,FALSE,73,57116.9457951215,9709.88078517066,320.426065910632,FALSE
739,2,FALSE,74,58366.6429667096,10097.4292332408,343.312593930186,FALSE
739,3,FALSE,75,59620.3457586716,10314.3198162502,350.686873752506,FALSE
739,4,FALSE,76,60862.3525069077,9981.42581113286,319.405625956252,FALSE
740,0,FALSE,23,33656.5264698646,2759.8351705289,0,FALSE
740,1,FALSE,24,35154.8508685483,1933.51679777016,0,FALSE
740,2,FALSE,25,36649.7698628501,2345.58527122241,0,FALSE
740,3,FALSE,26,38032.4584252808,2434.07733921797,0,FALSE
740,4,FALSE,27,39458.3992048484,3432.88073082181,0,FALSE
741,0,FALSE,20,45193.5825862245,6372.29514465766,0,TRUE
741,1,FALSE,21,46497.024804959,6463.08644788931,0,TRUE
741,2,FALSE,22,47850.8002610129,8934.06462026875,885.388305004822,TRUE
741,3,FALSE,23,49115.3850668849,8973.70952569998,889.317214981833,TRUE
741,4,FALSE,24,50461.6208379348,9421.52229326303,933.696588098594,TRUE
742,0,TRUE,41,36503.8787830757,3613.8839995245,46.9804919938185,TRUE
742,1,TRUE,42,37885.9415967229,3030.87532773783,30.3087532773783,TRUE
742,2,TRUE,43,39209.0312301934,6183.52660690757,1051.83344952738,TRUE
742,3,TRUE,44,40660.7359557235,7388.32781968649,1278.93815366564,TRUE
742,4,TRUE,45,41991.5373958118,8218.02487044778,1438.99685254983,TRUE
743,0,FALSE,53,34636.524768862,3255.83332827303,68.3724998937336,FALSE
743,1,FALSE,54,36070.5850566655,3534.91733555322,77.7681813821709,FALSE
743,2,FALSE,55,37564.6139760575,3906.71985350998,93.7612764842395,FALSE
743,3,FALSE,56,38907.1269240116,4201.96970779325,105.049242694831,FALSE
743,4,FALSE,57,40271.0005230099,3825.74504968594,84.1663910930907,FALSE
744,0,TRUE,58,56899.9493236831,11038.5901687945,298.041934557452,TRUE
744,1,TRUE,59,58322.6520949782,11197.9492022358,291.146679258131,TRUE
744,2,TRUE,60,59591.2205242854,15774.1948497319,2935.61739007096,TRUE
744,3,TRUE,61,61053.0297415218,16710.6227994515,3126.59961277981,TRUE
744,4,TRUE,62,62397.9687634457,17515.527391259,3294.71481651303,TRUE
745,0,TRUE,35,32394.3934948652,2623.94587308408,44.6070798424293,FALSE
745,1,TRUE,36,33829.1241855999,2740.15905903359,46.582704003571,FALSE
745,2,TRUE,37,35292.7831587404,2752.83708638175,44.045393382108,FALSE
745,3,TRUE,38,36733.0479447784,2901.9107876375,49.3324833898375,FALSE
745,4,TRUE,39,38140.9594072176,4042.94169716507,88.9447173376315,FALSE
746,0,TRUE,31,33632.1258937169,2858.73070096594,42.880960514489,TRUE
746,1,TRUE,32,35126.4890790797,3337.01646251257,56.7292798627138,TRUE
746,2,TRUE,33,36580.787729491,5769.03501897182,1004.40352656612,TRUE
746,3,TRUE,34,38006.2713068047,6183.87467480504,1082.8120301274,TRUE
746,4,TRUE,35,39372.290809313,5658.06166371693,973.766662593783,TRUE
747,0,FALSE,43,31513.7974403489,2395.04860546652,16.7653402382656,FALSE
747,1,FALSE,44,32971.0303849193,1879.3487319404,11.2760923916424,FALSE
747,2,FALSE,45,34418.2358242033,1755.33002703437,8.77665013517185,FALSE
747,3,FALSE,46,35750.4917474677,1859.02557086832,9.2951278543416,FALSE
747,4,FALSE,47,37179.6288437266,1747.44255565515,8.73721277827575,FALSE
748,0,TRUE,49,42860.3067133733,5528.97956602515,55.2897956602515,FALSE
748,1,TRUE,50,44356.523470352,5012.28715214977,45.1105843693479,FALSE
748,2,TRUE,51,45754.3225671863,4941.46683725612,39.531734698049,FALSE
748,3,TRUE,52,47166.1965335583,5235.44781522497,47.1190303370247,FALSE
748,4,TRUE,53,48562.2210681144,4904.78432787955,39.2382746230364,FALSE
749,0,FALSE,73,49179.4608470565,7426.09858790552,170.800267521827,FALSE
749,1,FALSE,74,50533.5844047435,8590.70934880639,223.358443068966,FALSE
749,2,FALSE,75,51807.2675917633,9221.69363133387,248.985728046015,FALSE
749,3,FALSE,76,53141.2549019934,8980.87207843689,224.521801960922,FALSE
749,4,FALSE,77,54625.6514790348,9450.23770587301,245.706180352698,FALSE
750,0,FALSE,26,37967.710247967,3834.73873504467,42.1821260854914,FALSE
750,1,FALSE,27,39336.0611684964,4169.62248386062,45.8658473224668,FALSE
750,2,FALSE,28,40807.9399465081,3795.13841502525,37.9513841502525,FALSE
750,3,FALSE,29,42172.8486932411,4470.32196148355,49.1735415763191,FALSE
750,4,FALSE,30,43628.5842196691,5191.80152214062,62.3016182656875,FALSE
751,0,TRUE,62,54658.4117257884,9783.85569891612,342.434949462064,FALSE
751,1,TRUE,63,56136.374244106,9655.45636998623,328.285516579532,FALSE
751,2,TRUE,64,57496.4771688979,9256.93282419256,296.221850374162,FALSE
751,3,TRUE,65,58859.0914898978,9652.89100434324,308.892512138984,FALSE
751,4,TRUE,66,60174.8033701071,11132.3386234698,400.764190444913,FALSE
752,0,TRUE,50,32200.6407543177,2447.24869732814,0,TRUE
752,1,TRUE,51,33629.04985824,2824.84018809216,0,TRUE
752,2,TRUE,52,35022.0300776536,5943.47286719873,945.621502269718,TRUE
752,3,TRUE,53,36393.6652669219,6249.0358681616,994.23734530708,TRUE
752,4,TRUE,54,37764.0206721105,6635.39114416695,1055.70744278533,TRUE
753,0,TRUE,77,68119.9907084432,16893.7576956939,489.918973175123,FALSE
753,1,TRUE,78,69461.1880806687,16948.5298916832,474.558836967128,FALSE
753,2,TRUE,79,70658.4090733626,17240.6518139005,482.738250789214,FALSE
753,3,TRUE,80,72063.2350058969,16790.733756374,453.349811422098,FALSE
753,4,TRUE,81,73362.5040362038,16726.6509202545,451.619574846871,FALSE
754,0,TRUE,54,39708.3809481663,4447.33866619463,93.3941119900872,TRUE
754,1,TRUE,55,41126.4694474275,4729.54398645417,99.3204237155375,TRUE
754,2,TRUE,56,42587.8845788771,7781.09150532859,1401.39417739346,TRUE
754,3,TRUE,57,44007.622355985,8744.60905560864,1601.15994205956,TRUE
754,4,TRUE,58,45473.2594438214,9536.04680670283,1765.14628119581,TRUE
755,0,FALSE,26,30837.9026052365,2436.19430581368,0,FALSE
755,1,FALSE,27,32333.8135515183,2586.70508412147,0,FALSE
755,2,FALSE,28,33818.3993757671,2232.01435880063,0,FALSE
755,3,FALSE,29,35250.2464165049,2749.51922048738,0,FALSE
755,4,FALSE,30,36688.7819658487,3338.67915889223,0,FALSE
756,0,TRUE,47,43231.6807413799,5447.19177341386,59.9191095075525,FALSE
756,1,TRUE,48,44633.8320327614,6070.20115645555,66.7722127210111,FALSE
756,2,TRUE,49,46059.9201881408,6586.56858690413,79.0388230428496,FALSE
756,3,TRUE,50,47348.560681599,7339.02690564784,95.4073497734219,FALSE
756,4,TRUE,51,48680.1639489725,7155.98410049896,93.0277933064865,FALSE
757,0,TRUE,30,35149.5874269763,3128.3132810009,0,FALSE
757,1,TRUE,31,36566.5457902751,2669.35784269008,0,FALSE
757,2,TRUE,32,38023.0458959912,2775.68235040736,0,FALSE
757,3,TRUE,33,39393.111984856,2521.15916703078,0,FALSE
757,4,TRUE,34,40891.9537578023,2371.73331795254,0,FALSE
758,0,TRUE,46,41470.2165275366,4686.13446761164,32.8029412732815,TRUE
758,1,TRUE,47,42947.9924112202,4595.43518800056,32.1680463160039,TRUE
758,2,TRUE,48,44333.072096993,8853.61116911266,1479.46072486664,TRUE
758,3,TRUE,49,45669.4863328423,9211.84100779344,1539.3218331399,TRUE
758,4,TRUE,50,46947.7758611041,8859.35947360226,1471.5619215508,TRUE
759,0,TRUE,32,60170.002527522,12695.8705333071,0,FALSE
759,1,TRUE,33,61516.4515841012,14148.7838643433,0,FALSE
759,2,TRUE,34,62897.5874547311,13208.4933654935,0,FALSE
759,3,TRUE,35,64137.1178870852,14174.3030530458,0,FALSE
759,4,TRUE,36,65341.8656031406,16074.0989383726,0,FALSE
760,0,TRUE,81,60279.1470449015,11874.9919678456,308.749791163985,TRUE
760,1,TRUE,82,61730.5637300169,12593.0350009234,340.011945024933,TRUE
760,2,TRUE,83,62928.7939079732,17916.2487371749,3352.17526219049,TRUE
760,3,TRUE,84,64352.2729617297,17613.6477469432,3277.94420704708,TRUE
760,4,TRUE,85,65678.0978979935,18830.3501769262,3542.03629398042,TRUE
761,0,TRUE,47,37791.6321001918,4157.07953102109,29.0995567171477,FALSE
761,1,TRUE,48,39188.8948187344,4506.72290415446,31.5470603290812,FALSE
761,2,TRUE,49,40631.6421963701,4591.37556818982,32.1396289773288,FALSE
761,3,TRUE,50,42032.3664779209,5169.98107678428,41.3598486142742,FALSE
761,4,TRUE,51,43375.4030035075,5074.92215141038,35.5244550598726,FALSE
762,0,FALSE,69,60165.2264654791,12875.3584636125,309.008603126701,TRUE
762,1,FALSE,70,61486.2702020355,14018.8696060641,364.490609757667,TRUE
762,2,FALSE,71,62773.6488812899,17809.3042609859,2245.79812142741,TRUE
762,3,FALSE,72,64208.6209810801,18473.2499322735,2329.52334277556,TRUE
762,4,FALSE,73,65632.4678053087,18489.1053849761,2313.03364990957,TRUE
763,0,FALSE,28,32561.88696944,2670.07473149408,0,FALSE
